name,jurisdiction,jurisdictionType,entityType,status,birthyear,zipcode
TSUMURA & CO.,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90502
"ARCHIMEDES FUNDING II, LTD.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
"GENERAL LEASE, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS PARK WELLINGTON",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90071
"THE MOTION PICTURE BOND COMPANY INC./CINEGARANTIE INC., 'WHICH WILL DOBUSINESS IN CALIFORNIA AS THE TV & MOTION PICTURE BOND COMPANY INC.'",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90067
"SANPO TRANSPORT CO.,LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
"KORA INTERNATIONAL TEXTILES CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1998,90011
BAR SMART THE PERFORMANCE BARTENDING CO. INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90025
KING'S GLOBAL LTD.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90630
"BLUEJAY INVESTMENT, INC.",PANAMA,world,Statement & Designation By Foreign Corporation,Active,1998,90077
BEAUBERRY CORPORATION N.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Active,1998,90077
"WENNINGTON CORPORATION N.V., WHICH WILL DO BUSINESS IN CALIFORNIA AS WENNINGTON PROPERTIES",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Active,1998,90077
PARRINGTON REAL ESTATE INDUSTRIES LTD.,MAURITIUS,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90045
"PRINCESS CRUISE LINES, INC.",LIBERIA,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90017
CHINESE MASSAGE CENTRE PTE LTD,SINGAPORE,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
INVISTA S.A.R.L.,LUXEMBOURG,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
ARTEVA SERVICES S.A.R.L.,LUXEMBOURG,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90017
"TOMINAGA PLASTIC INDUSTRIAL CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90803
DOMENIC INTERNATIONAL LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Active,1998,90048
"DIAL TONE INTERNATIONAL JAPAN CO., LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS JAPAN DIAL TONE INTERNATIONAL CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
"ALTE CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
M.O.D. CO. LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS M.O. DESIGN,JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1999,91316
"AMERICAN RAG CIE JAPAN, INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90036
TOURISM AUSTRALIA,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,2004,90250
KLOOF HOLDINGS INC.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1998,91364
EURISTIX LIMITED,IRELAND,world,Statement & Designation By Foreign Corporation,Surrendered,1995,90017
"FERNANDEZ EDITORES, S.A. DE C.V.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1998,90802
BALACLAVA PRODUCTIONS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90010
EARLTON PRODUCTIONS LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1974,90017
ROCKET AND SPACE CORPORATION ENERGIA AFTER S.P. KOROLEV,RUSSIA,world,Statement & Designation By Foreign Corporation,Active,1999,90017
MONTICELLO PROPERTIES,LUXEMBOURG,world,Statement & Designation By Foreign Corporation,Forfeited,1997,90017
TORO FINANCE LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS TORO FUNDINGLTD.,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,1999,90017
STRATEGIC ADVERTISING & MARKETING LIMITED,CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90212
COMMERCIAL ACCEPTANCE INSURANCE CO. INC.,BARBADOS,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
ADNYL CONSTRUCTION AND DEVELOPMENT CORPORATION,PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90004
BIG FAT LIAR PRODUCTIONS CO.,CANADA,world,Statement & Designation By Foreign Corporation,Active,1999,90017
"SAENG GREEN CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1999,90005
"YOSHIKAWA KOGYO CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
AMEC DYNAMIC CONSTRUCTION LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
BEVCO SALES INTERNATIONAL INC.,CANADA,world,Statement & Designation By Foreign Corporation,Active,1997,90017
INTERLAW LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,1999,91605
"WEBMD, INC., WHICH WILL DO BUSINESS IN CALIFORNIA AS WEBMD HEALTH",GEORGIA,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
C F M PORTFOLIO CORP.,PANAMA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90211
MODERN MUSIC RECORDS GMBH,GERMANY,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90036
UNION TEXTILE CORPORATION,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1999,90010
BSI ALLOYS INC.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
"YASUDA ENTERPRISE DEVELOPMENT CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
SPORTS TARGET MEDIA SOCIEDAD ANONIMA,URUGUAY,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
COLLY INTERNATIONAL CORPORATION PTY. LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90064
"HOLY HAND FOUNDATION, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90020
IMAX LTD. WHICH WILL DO BUSINESS IN CALIFORNIA AS IMAX (THEATRES) LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90404
"TOYOSHIMA & CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1999,90067
BILLIONTON SYSTEMS INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS BILLIONTEK,TAIWAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,91789
"B.A. SERVICE - S.P.A., AN ITALIAN CORPORATION",ITALY,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90212
"LIFSHIN FAMILY PROPERTIES, LTD.",ISRAEL,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90024
SEIKO NPC CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
ROUGH CUT PICTURES INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90024
RDS DATA GROUP INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,91606
"REQMED COMPANY, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Active,1999,90017
"PROTO CORPORATION LIMITED, WHICH WILL DO BUSINESS IN CALIFORNIA AS PROTO INTERNATIONAL CORPORATION LIMITED",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90071
VICTOR GROS DISTRIBUTION,FRANCE,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90046
INFORMATION BALANCE INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90230
"GALAXY CLO 1999-1, LTD.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
POWERCOM INTERACTIVE MEDIA PTE. LTD.,SINGAPORE,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90025
ADVANCED MICRONIC DEVICES LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Active,1999,90703
MONTALCO CABINETS (1991) LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
OMEGAINVEST,ARMENIA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,91367
STANMORE DEVELOPMENT COMPANY LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90045
CINNAROLL BAKERIES LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
DIXON CABLE LAYING CO. LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
"HANSUNG ENTERPRISE CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1999,91011
"CHEONG JO TELECOMMUNICATION TECHNOLOGY, INC.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1999,90010
"HIBIYA KADAN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90064
"BBK CAPITAL PARTNERS LIMITED,","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1999,90010
"PHILD CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90071
CHINOOK VALLEY INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
HARRY NASH FILM PRODUCTIONS LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1999,91505
BUDDHIST COMPASSION RELIEF TZU CHI FOUNDATION OF THE REPUBLIC OF CHINA,CHINA,world,Statement & Designation By Foreign Corporation,Active,1999,91801
SAREGAMA PLC,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90017
"DAEHAN TIRE INDUSTRIES CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1999,90630
ASAHI FARM FOODS CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2005,90505
"RETROMOBILE, S.A.",FRANCE,world,Statement & Designation By Foreign Corporation,Forfeited,1999,91367
"HON HAI PRECISION INDUSTRY CO., LTD.",TAIWAN,world,Statement & Designation By Foreign Corporation,Active,1999,92821
"KANTO AUTO WORKS, LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,91775
LIGHTWORKS INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS LIGHTWORKS HOLLYWOOD,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
FONDOCEAN EXPRESS (HK) LIMITED,HONG KONG,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90304
IQ PORT LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
AUTODATA SOLUTIONS COMPANY,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90232
LG ENGINEERING & CONSTRUCTION CORP.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1999,90703
WEATHERFORD CANADA LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
"PROMATE ELECTRONIC CO., LTD",TAIWAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,91745
IBM INDIA PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Active,1999,90017
"CORINTHIAN EDUCATIONAL FOUNDATION, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Surrendered,1999,91344
"KOAMI COMPANY, LIMITED",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1997,90010
UNIPART NORTH AMERICA LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Active,1999,90017
"DONG AH TIRE IND. CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Surrendered,1997,90012
CARGO SERVICE CENTER EAST AFRICA B.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
"SPACE CREATION INC., WHICH WILL DO BUSINESS IN CALIFORNIA AS JAPAN SPACE CREATION INC.",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1994,91723
"SUNGAM STONE VALLEY CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,1999,90670
NETBABY WORLD AB,SWEDEN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90049
CGG CANADA SERVICES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
ARMANO S.A. DE C.V.,MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,1999,91207
ORION EXPORT LIMITED,NEW ZEALAND,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90017
"WINDY'S WORLD JAPAN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,1999,90071
FIORANO DUE - S.P.A.,ITALY,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90212
"AOKI CORPORATION WHICH WILL DO BUSINESS IN CALIFORNIA AS AOKI, LOS ANGELES",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1999,90501
"SMITH & CARSON, INC.",GEORGIA,world,Statement & Designation By Foreign Corporation,Active,2000,90017
JOHNSON & JOHNSON SWISS FINANCE COMPANY LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90017
CABLE MANAGEMENT LIMITED,BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90017
WOWOW INC.,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2000,90017
MITTELDEUTSCHER RUNDFUNK (MDR),GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90403
KATHARINE HAMNET LIMITED,UNITED KINGDOM,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90265
STONINGTON INVESTMENT LIMITED,LIBERIA,world,Statement & Designation By Foreign Corporation,Active,2000,90017
AMERICAN CORPORATE FUNDING INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90017
ICM-INTERNATIONAL COMMUNICATIONS & MARKETING PTY LTD,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90067
"KOREAN AIR LINES CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Active,2000,90017
CANOPCO INCORPORATED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90017
BANGALORE LABS PRIVATE LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90017
"KOREATALKS CO,. LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2000,90631
"NANSIN CO., LTD.",JAPAN,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90017
"B&B INDUSTRIAL CO., LTD., WHICH WILL DO BUSINESS IN CALIFORIA AS KOREA B&B INDUSTRIAL CO., LTD.","KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Forfeited,2000,90057
JOHNSON & JOHNSON INTERNATIONAL FINANCIAL SERVICES COMPANY,IRELAND,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90017
HEALTH OF FATHERLAND,RUSSIA,world,Statement & Designation By Foreign Corporation,Active,2000,91367
JANSSEN PHARMACEUTICALS LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS JANSSEN BELGIUM,IRELAND,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90017
"CLS, INC. WHICH WILL DO BUSINESS IN CALIFORNIA AS CLS TRAINING DEVELOPMENT",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2001,90010
AUTO LOGIC INC.,BELIZE,world,Statement & Designation By Foreign Corporation,Surrendered,2000,91801
DONOHUE FOREST PRODUCTS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90017
S.P.R.L. RODEO 5,BELGIUM,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90211
BILLROCK FILMS INC.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90211
VALDINA INVESTMENT CORPORATION,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90241
QED SOFTWARE LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS DIGITAL SCHNAPPER,NEW ZEALAND,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90017
SYSTEMLOGIC SOLUTIONS LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90405
KANSAI POWER VENTURE MANAGEMENT CORPORATION,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90071
JONALI ENTERPRISES LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2000,90403
554578 B.C. LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Active,2000,90403
LUFTHANSA CONSULTING GMBH,GERMANY,world,Statement & Designation By Foreign Corporation,Surrendered,2000,91367
AIRLINE COMMERCIAL PARTNER B.V.,NETHERLANDS,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90045
AUSTRIAN AIRLINES OSTERREICHISCHE LUFTVERKEHRS-AKTIENGESELLSCHAFT,AUSTRIA,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90045
"KEYLINE CAPITAL INVESTMENTS, LTD.",CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90401
"DESARROLLADORA METROPOLITANA, S.A. DE C.V.",MEXICO,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90071
LORAL SPACE & COMMUNICATIONS LTD.,BERMUDA,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90017
ADVANCED RAILWAY CONCEPTS LTD.,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90017
"WINDFALL VENTURES, LTD",NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Forfeited,2000,91342
"GLOBALINKASIA.COM, LIMTED",HONG KONG,world,Statement & Designation By Foreign Corporation,Forfeited,2000,91765
FINAL DATA INC.,"KOREA,SOUTH",world,Statement & Designation By Foreign Corporation,Active,2000,91367
HIT-BOUND MUSIC LIMITED,CANADA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90036
VAPOTRONICS LIMITED WHICH WILL DO BUSINESS IN CALIFORNIA AS AUSTRALIA VAPOTRONICS LIMITED,AUSTRALIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90017
MAEDA KENSETSU KOGYO KABUSHIKI KAISHA,JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90034
E.SUN COMMERICAL BANK LTD.,TAIWAN,world,Statement & Designation By Foreign Corporation,Active,2000,90017
ARMENIAN AIRLINES,ARMENIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90211
BALWAS E-COM INDIA LIMITED,INDIA,world,Statement & Designation By Foreign Corporation,Forfeited,2000,90025
"SANRITSU, LIMITED",JAPAN,world,Statement & Designation By Foreign Corporation,Surrendered,1998,90017
"PAMPANGA LIVELIHOOD FOUNDATION, INC.",PHILIPPINES,world,Statement & Designation By Foreign Corporation,Forfeited,2000,91306
HYDRATECH HOLDING CO. INC.,BRITISH VIRGIN ISLANDS,world,Statement & Designation By Foreign Corporation,Active,2000,91801
AJINOMOTO LOGISTICS CORP.,JAPAN,world,Statement & Designation By Foreign Corporation,Active,2000,90017
"METROWAVE COMMUNICATIONS, INC. WHICH WILL DO BUSINESS IN CALIFORNIA ASCAYMAN ISLANDS METROWAVE COMMUNICATIONS, INC.",CAYMAN ISLANDS,world,Statement & Designation By Foreign Corporation,Surrendered,2000,90017
ATLAS SOFTWARE B.V.,NETHERLANDS ANTILLES,world,Statement & Designation By Foreign Corporation,Surrendered,2000,91335
